reaction_id,reaction_group_id,record_class,is_control,control_type,plate,block,row,col,source_file,source_well,Sample Name,Data File,aryl_halide_number,aryl_halide,aryl_halide_smiles,catalyst_system,ligand,ligand_smiles,base,base_smiles,additive_number,additive,additive_smiles,yield_percent,yield_observed,zero_yield,product,internal_standard,corr_factor
AHNEMAN_BH_P1_R12_C46,AHNEMAN_BH_ARYL_14,main_matrix,False,,1,2.0,12,46,/Volumes/Jupetit/rxnpredict/yield_data/plate1.2.csv,22:L,2016-Dec14-1536-CN-Plate2-348.Raw,2016-dec14-1536-cn-plate2-348.raw,14.0,3-bromopyridine,Brc1cccnc1,t-BuBrettPhos,t-BuBrettPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,MTBD,CN1CCCN2CCCN=C12,6.0,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,86.41285544,True,False,83593.36366,15773.59574,2.174082389
AHNEMAN_BH_P1_R12_C47,AHNEMAN_BH_ARYL_15,main_matrix,False,,1,2.0,12,47,/Volumes/Jupetit/rxnpredict/yield_data/plate1.2.csv,23:L,2016-Dec14-1536-CN-Plate2-364.Raw,2016-dec14-1536-cn-plate2-364.raw,15.0,3-iodopyridine,Ic1cccnc1,t-BuBrettPhos,t-BuBrettPhos,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,MTBD,CN1CCCN2CCCN=C12,6.0,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,87.55418753,True,False,85374.31951,15899.6511,2.174082389
AHNEMAN_BH_P1_R14_C01,AHNEMAN_BH_ARYL_01,main_matrix,False,,1,1.0,14,1,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,1:N,2016-Dec14-1536-CN-Plate1-14.Raw,2016-dec14-1536-cn-plate1-14.raw,1.0,1-chloro-4-(trifluoromethyl)benzene,FC(F)(F)c1ccc(Cl)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,6.575127297,True,False,12840.46468,15267.01748,1.042356705
AHNEMAN_BH_P1_R14_C02,AHNEMAN_BH_ARYL_02,main_matrix,False,,1,1.0,14,2,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,2:N,2016-Dec14-1536-CN-Plate1-30.Raw,2016-dec14-1536-cn-plate1-30.raw,2.0,1-bromo-4-(trifluoromethyl)benzene,FC(F)(F)c1ccc(Br)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,8.742546332,True,False,20091.8278,17966.32007,1.042356705
AHNEMAN_BH_P1_R14_C03,AHNEMAN_BH_ARYL_03,main_matrix,False,,1,1.0,14,3,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,3:N,2016-Dec14-1536-CN-Plate1-46.Raw,2016-dec14-1536-cn-plate1-46.raw,3.0,1-iodo-4-(trifluoromethyl)benzene,FC(F)(F)c1ccc(I)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,9.935132826,True,False,22482.13616,17690.55767,1.042356705
AHNEMAN_BH_P1_R14_C04,AHNEMAN_BH_ARYL_04,main_matrix,False,,1,1.0,14,4,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,4:N,2016-Dec14-1536-CN-Plate1-62.Raw,2016-dec14-1536-cn-plate1-62.raw,4.0,1-chloro-4-methoxybenzene,COc1ccc(Cl)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,1.705289038,True,False,4606.78953,19221.28411,0.948682226
AHNEMAN_BH_P1_R14_C05,AHNEMAN_BH_ARYL_05,main_matrix,False,,1,1.0,14,5,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,5:N,2016-Dec14-1536-CN-Plate1-78.Raw,2016-dec14-1536-cn-plate1-78.raw,5.0,1-bromo-4-methoxybenzene,COc1ccc(Br)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,12.29594301,True,False,30413.36461,17598.86477,0.948682226
AHNEMAN_BH_P1_R14_C06,AHNEMAN_BH_ARYL_06,main_matrix,False,,1,1.0,14,6,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,6:N,2016-Dec14-1536-CN-Plate1-94.Raw,2016-dec14-1536-cn-plate1-94.raw,6.0,1-iodo-4-methoxybenzene,COc1ccc(I)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,16.85702349,True,False,42094.41642,17767.47153,0.948682226
AHNEMAN_BH_P1_R14_C07,AHNEMAN_BH_ARYL_07,main_matrix,False,,1,1.0,14,7,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,7:N,2016-Dec14-1536-CN-Plate1-110.Raw,2016-dec14-1536-cn-plate1-110.raw,7.0,1-chloro-4-ethylbenzene,CCc1ccc(Cl)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,3.595206135,True,False,6078.46068,16960.50942,1.337543187
AHNEMAN_BH_P1_R14_C08,AHNEMAN_BH_ARYL_08,main_matrix,False,,1,1.0,14,8,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,8:N,2016-Dec14-1536-CN-Plate1-126.Raw,2016-dec14-1536-cn-plate1-126.raw,8.0,1-bromo-4-ethylbenzene,CCc1ccc(Br)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,19.90273024,True,False,37163.29982,18731.41946,1.337543187
AHNEMAN_BH_P1_R14_C09,AHNEMAN_BH_ARYL_09,main_matrix,False,,1,1.0,14,9,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,9:N,2016-Dec14-1536-CN-Plate1-142.Raw,2016-dec14-1536-cn-plate1-142.raw,9.0,1-ethyl-4-iodobenzene,CCc1ccc(I)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,25.2527032,True,False,53564.17597,21278.23645,1.337543187
AHNEMAN_BH_P1_R14_C10,AHNEMAN_BH_ARYL_10,main_matrix,False,,1,1.0,14,10,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,10:N,2016-Dec14-1536-CN-Plate1-158.Raw,2016-dec14-1536-cn-plate1-158.raw,10.0,2-chloropyridine,Clc1ccccn1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,16.1585109,True,False,15608.62162,20602.13153,2.843725517
AHNEMAN_BH_P1_R14_C11,AHNEMAN_BH_ARYL_11,main_matrix,False,,1,1.0,14,11,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,11:N,2016-Dec14-1536-CN-Plate1-174.Raw,2016-dec14-1536-cn-plate1-174.raw,11.0,2-bromopyridine,Brc1ccccn1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,20.64357371,True,False,21333.34869,22040.58351,2.843725517
AHNEMAN_BH_P1_R14_C12,AHNEMAN_BH_ARYL_12,main_matrix,False,,1,1.0,14,12,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,12:N,2016-Dec14-1536-CN-Plate1-190.Raw,2016-dec14-1536-cn-plate1-190.raw,12.0,2-iodopyridine,Ic1ccccn1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,24.16256349,True,False,23088.38526,20379.77997,2.843725517
AHNEMAN_BH_P1_R14_C13,AHNEMAN_BH_ARYL_13,main_matrix,False,,1,1.0,14,13,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,13:N,2016-Dec14-1536-CN-Plate1-206.Raw,2016-dec14-1536-cn-plate1-206.raw,13.0,3-chloropyridine,Clc1cccnc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,7.938107708,True,False,10944.23238,22480.48,2.174082389
AHNEMAN_BH_P1_R14_C14,AHNEMAN_BH_ARYL_14,main_matrix,False,,1,1.0,14,14,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,14:N,2016-Dec14-1536-CN-Plate1-222.Raw,2016-dec14-1536-cn-plate1-222.raw,14.0,3-bromopyridine,Brc1cccnc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,13.6465536,True,False,18056.93995,21575.37882,2.174082389
AHNEMAN_BH_P1_R14_C15,AHNEMAN_BH_ARYL_15,main_matrix,False,,1,1.0,14,15,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,15:N,2016-Dec14-1536-CN-Plate1-238.Raw,2016-dec14-1536-cn-plate1-238.raw,15.0,3-iodopyridine,Ic1cccnc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,P2Et,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,14.36737015,True,False,19137.07552,21718.78627,2.174082389
AHNEMAN_BH_P1_R14_C17,AHNEMAN_BH_ARYL_01,main_matrix,False,,1,1.0,14,17,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,17:N,2016-Dec14-1536-CN-Plate1-270.Raw,2016-dec14-1536-cn-plate1-270.raw,1.0,1-chloro-4-(trifluoromethyl)benzene,FC(F)(F)c1ccc(Cl)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,3.956885702,True,False,11596.6217,22911.61021,1.042356705
AHNEMAN_BH_P1_R14_C18,AHNEMAN_BH_ARYL_02,main_matrix,False,,1,1.0,14,18,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,18:N,2016-Dec14-1536-CN-Plate1-286.Raw,2016-dec14-1536-cn-plate1-286.raw,2.0,1-bromo-4-(trifluoromethyl)benzene,FC(F)(F)c1ccc(Br)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,22.516172,True,False,57540.74059,19978.2994,1.042356705
AHNEMAN_BH_P1_R14_C19,AHNEMAN_BH_ARYL_03,main_matrix,False,,1,1.0,14,19,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,19:N,2016-Dec14-1536-CN-Plate1-302.Raw,2016-dec14-1536-cn-plate1-302.raw,3.0,1-iodo-4-(trifluoromethyl)benzene,FC(F)(F)c1ccc(I)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,39.74593472,True,False,97925.00763,19260.9865,1.042356705
AHNEMAN_BH_P1_R14_C20,AHNEMAN_BH_ARYL_04,main_matrix,False,,1,1.0,14,20,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,20:N,2016-Dec14-1536-CN-Plate1-318.Raw,2016-dec14-1536-cn-plate1-318.raw,4.0,1-chloro-4-methoxybenzene,COc1ccc(Cl)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,0.0,True,True,0.0,20163.88061,0.948682226
AHNEMAN_BH_P1_R14_C21,AHNEMAN_BH_ARYL_05,main_matrix,False,,1,1.0,14,21,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,21:N,2016-Dec14-1536-CN-Plate1-334.Raw,2016-dec14-1536-cn-plate1-334.raw,5.0,1-bromo-4-methoxybenzene,COc1ccc(Br)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,15.82179421,True,False,53457.14753,24039.8679,0.948682226
AHNEMAN_BH_P1_R14_C22,AHNEMAN_BH_ARYL_06,main_matrix,False,,1,1.0,14,22,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,22:N,2016-Dec14-1536-CN-Plate1-350.Raw,2016-dec14-1536-cn-plate1-350.raw,6.0,1-iodo-4-methoxybenzene,COc1ccc(I)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,40.1396941,True,False,130035.8904,23050.01458,0.948682226
AHNEMAN_BH_P1_R14_C23,AHNEMAN_BH_ARYL_07,main_matrix,False,,1,1.0,14,23,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,23:N,2016-Dec14-1536-CN-Plate1-366.Raw,2016-dec14-1536-cn-plate1-366.raw,7.0,1-chloro-4-ethylbenzene,CCc1ccc(Cl)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,0.57693322,True,False,1226.64172,21328.54661,1.337543187
AHNEMAN_BH_P1_R14_C24,AHNEMAN_BH_ARYL_08,main_matrix,False,,1,1.0,14,24,/Volumes/Jupetit/rxnpredict/yield_data/plate1.1.csv,24:N,2016-Dec14-1536-CN-Plate1-382.Raw,2016-dec14-1536-cn-plate1-382.raw,8.0,1-bromo-4-ethylbenzene,CCc1ccc(Br)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,29.29795514,True,False,57426.10753,19662.60918,1.337543187
AHNEMAN_BH_P1_R14_C25,AHNEMAN_BH_ARYL_09,main_matrix,False,,1,2.0,14,25,/Volumes/Jupetit/rxnpredict/yield_data/plate1.2.csv,1:N,2016-Dec14-1536-CN-Plate2-14.Raw,2016-dec14-1536-cn-plate2-14.raw,9.0,1-ethyl-4-iodobenzene,CCc1ccc(I)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,73.73993868,True,False,131884.5639,17941.56292,1.337543187
AHNEMAN_BH_P1_R14_C26,AHNEMAN_BH_ARYL_10,main_matrix,False,,1,2.0,14,26,/Volumes/Jupetit/rxnpredict/yield_data/plate1.2.csv,2:N,2016-Dec14-1536-CN-Plate2-30.Raw,2016-dec14-1536-cn-plate2-30.raw,10.0,2-chloropyridine,Clc1ccccn1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,24.60602271,True,False,22084.09701,19141.99349,2.843725517
AHNEMAN_BH_P1_R14_C27,AHNEMAN_BH_ARYL_11,main_matrix,False,,1,2.0,14,27,/Volumes/Jupetit/rxnpredict/yield_data/plate1.2.csv,3:N,2016-Dec14-1536-CN-Plate2-46.Raw,2016-dec14-1536-cn-plate2-46.raw,11.0,2-bromopyridine,Brc1ccccn1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,39.09372544,True,False,34579.99858,18865.43619,2.843725517
AHNEMAN_BH_P1_R14_C28,AHNEMAN_BH_ARYL_12,main_matrix,False,,1,2.0,14,28,/Volumes/Jupetit/rxnpredict/yield_data/plate1.2.csv,4:N,2016-Dec14-1536-CN-Plate2-62.Raw,2016-dec14-1536-cn-plate2-62.raw,12.0,2-iodopyridine,Ic1ccccn1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,65.38933316,True,False,56714.37328,18498.44264,2.843725517
AHNEMAN_BH_P1_R14_C29,AHNEMAN_BH_ARYL_13,main_matrix,False,,1,2.0,14,29,/Volumes/Jupetit/rxnpredict/yield_data/plate1.2.csv,5:N,2016-Dec14-1536-CN-Plate2-78.Raw,2016-dec14-1536-cn-plate2-78.raw,13.0,3-chloropyridine,Clc1cccnc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,2.344713425,True,False,2743.85749,19081.34759,2.174082389
AHNEMAN_BH_P1_R14_C30,AHNEMAN_BH_ARYL_14,main_matrix,False,,1,2.0,14,30,/Volumes/Jupetit/rxnpredict/yield_data/plate1.2.csv,6:N,2016-Dec14-1536-CN-Plate2-94.Raw,2016-dec14-1536-cn-plate2-94.raw,14.0,3-bromopyridine,Brc1cccnc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,48.30710262,True,False,51022.56907,17222.19863,2.174082389
AHNEMAN_BH_P1_R14_C31,AHNEMAN_BH_ARYL_15,main_matrix,False,,1,2.0,14,31,/Volumes/Jupetit/rxnpredict/yield_data/plate1.2.csv,7:N,2016-Dec14-1536-CN-Plate2-110.Raw,2016-dec14-1536-cn-plate2-110.raw,15.0,3-iodopyridine,Ic1cccnc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,BTMG,CN(C)/C(N(C)C)=N\C(C)(C)C,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,72.94185386,True,False,76987.29041,17209.94567,2.174082389
AHNEMAN_BH_P1_R14_C33,AHNEMAN_BH_ARYL_01,main_matrix,False,,1,2.0,14,33,/Volumes/Jupetit/rxnpredict/yield_data/plate1.2.csv,9:N,2016-Dec14-1536-CN-Plate2-142.Raw,2016-dec14-1536-cn-plate2-142.raw,1.0,1-chloro-4-(trifluoromethyl)benzene,FC(F)(F)c1ccc(Cl)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,MTBD,CN1CCCN2CCCN=C12,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,10.00188169,True,False,22712.82724,17752.8103,1.042356705
AHNEMAN_BH_P1_R14_C34,AHNEMAN_BH_ARYL_02,main_matrix,False,,1,2.0,14,34,/Volumes/Jupetit/rxnpredict/yield_data/plate1.2.csv,10:N,2016-Dec14-1536-CN-Plate2-158.Raw,2016-dec14-1536-cn-plate2-158.raw,2.0,1-bromo-4-(trifluoromethyl)benzene,FC(F)(F)c1ccc(Br)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,MTBD,CN1CCCN2CCCN=C12,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,37.52076416,True,False,85980.58873,17914.56914,1.042356705
AHNEMAN_BH_P1_R14_C35,AHNEMAN_BH_ARYL_03,main_matrix,False,,1,2.0,14,35,/Volumes/Jupetit/rxnpredict/yield_data/plate1.2.csv,11:N,2016-Dec14-1536-CN-Plate2-174.Raw,2016-dec14-1536-cn-plate2-174.raw,3.0,1-iodo-4-(trifluoromethyl)benzene,FC(F)(F)c1ccc(I)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,MTBD,CN1CCCN2CCCN=C12,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,52.58811564,True,False,119520.6115,17767.76596,1.042356705
AHNEMAN_BH_P1_R14_C36,AHNEMAN_BH_ARYL_04,main_matrix,False,,1,2.0,14,36,/Volumes/Jupetit/rxnpredict/yield_data/plate1.2.csv,12:N,2016-Dec14-1536-CN-Plate2-190.Raw,2016-dec14-1536-cn-plate2-190.raw,4.0,1-chloro-4-methoxybenzene,COc1ccc(Cl)cc1,AdBrettPhos,AdBrettPhos,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,MTBD,CN1CCCN2CCCN=C12,2.0,5-phenylisoxazole,o1nccc1c2ccccc2,0.862838268,True,False,2228.76664,18378.80322,0.948682226
